feature_id	source_population_variance_log1p_cpm	source_mean_log1p_cpm	source_scale_log1p_cpm
MRPL18	0.07074540108442307	3.795624778820918	0.2659800797446944
SNX10	0.07073896378278732	2.446632247704726	0.26596797260606364
NPIPA1	0.07070988416671753	1.322547930937547	0.26591330554216064
ARHGEF26	0.07066510617733002	0.9843996786154233	0.26582908661837473
CLDN15	0.07066089659929276	1.8315833119245677	0.265821178217843
ATP6V1D	0.07065725326538086	3.325608170949496	0.26581431787219195
TRIM26	0.0706455409526825	2.6101282376509447	0.265792284332457
PSAP	0.07061778753995895	4.086424112319946	0.26574006851200216
FBLIM1	0.07059144228696823	1.1206253812863276	0.2656905006474925
ATF6B	0.07058850675821304	3.9204428379352274	0.2656849754450851
UCP2	0.07058130949735641	5.315219438993013	0.26567143711735247
VAMP1	0.07055041193962097	2.7616704243880053	0.2656132713925556
WWC2	0.07054455578327179	1.032267769941917	0.2656022546801892
ABCG1	0.0705094039440155	2.2587527357614956	0.2655360742893134
ODF2L	0.07050365209579468	4.622427390171931	0.2655252375005887
BCL9L	0.07042441517114639	3.9273530336526723	0.2653759951779317
BRD8	0.07039350271224976	2.915580446903522	0.2653177435280014
HIP1R	0.07038597762584686	2.2955963015556335	0.2653035564819443
TINF2	0.07035314291715622	3.4141628375420203	0.26524167583394664
VPS37B	0.07033798843622208	2.9443416136961718	0.2652130976427185
TCEAL2	0.07033102214336395	0.3010569765017583	0.2651999607091623
PDCD1LG2	0.07031989097595215	0.37055693136957973	0.26517898063862705
ZNF324	0.07029564678668976	2.2232050941540646	0.26513326844258306
PRKD2	0.07027994096279144	2.999507922392625	0.26510363613198507
DDI2	0.07025109976530075	2.7368598717909594	0.2650492468149107
ARMT1	0.07023920118808746	2.5352432269316454	0.2650267897608519
DENND4B	0.07022209465503693	2.952668932768015	0.2649945145158485
ABCA5	0.07018792629241943	2.7467942329553456	0.2649300442710158
MICAL1	0.0701795220375061	2.6920475317881656	0.26491417673186646
ZFYVE9	0.07014787942171097	1.1447224892102754	0.264854448039949
BCL10	0.07014666497707367	3.3337273689416738	0.26485216064673783
RHEB	0.07014165818691254	3.6885320223294773	0.264842708945589
STIM2-AS1	0.07012743502855301	0.4323987645598558	0.264815850244333
TLN1	0.07010579109191895	4.7171439207517185	0.2647749883893942
SAYSD1	0.07003992795944214	2.485661690051739	0.26465057890286686
POP1	0.07003829628229141	1.557149433172666	0.2646474904078756
DHRS3	0.07000268250703812	3.021678145115192	0.26458019972180363
TLE1	0.06998863816261292	0.9932838196937854	0.26455366301379385
BTBD19	0.06998064368963242	0.539475003687235	0.26453855249570213
YWHAE	0.06997251510620117	4.141905885476333	0.2645231893859402
DHRS7	0.06994817405939102	4.162343960541945	0.2644771696275489
DBT	0.06992945820093155	2.733948377462534	0.26444177900155114
AGO4	0.069923996925354	2.3259818783173194	0.2644314545990825
TNFRSF10D	0.06992212682962418	1.7113348153921275	0.26442792504878376
C11orf68	0.06992193311452866	2.700366423680232	0.2644275551869375
CPOX	0.06988173723220825	2.015279783652379	0.264351545577493
IL17RA	0.06987554579973221	3.332036201770489	0.2643398344172524
MAGED2	0.06986568123102188	3.4690016508102417	0.26432117262944327
MRPL12	0.06978273391723633	2.905294115726764	0.2641642247284134
NRARP	0.06977646797895432	0.3239101998221416	0.26415236250324176
ZNF808	0.06977429986000061	2.025291791329017	0.2641482511337535
DMWD	0.06976992636919022	2.169705867767334	0.2641399700203472
IWS1	0.06973674148321152	3.3510388227609487	0.2640771501851157
HES1	0.06971145421266556	0.34203771587747794	0.26402927059051234
NOMO3	0.06971020251512527	1.5346411512448237	0.26402690124766326
IL6R	0.06969250738620758	3.7793023586273193	0.26399338731263494
TRIM38	0.06969122588634491	4.184431296128493	0.2639909518713857
GAK	0.06968795508146286	3.146913638481727	0.26398476845646823
UCK2	0.06968581676483154	0.6396034199457902	0.2639807158161493
GAB2	0.06967552751302719	0.710897853741279	0.2639612268976949
C1orf216	0.06967417895793915	1.5152932451321528	0.26395867202890577
ATP2B1	0.06963023543357849	4.21650059406574	0.2638754110129895
LPP	0.06960241496562958	3.5878594563557553	0.26382269220093224
ACP5	0.0695883259177208	2.538700892375066	0.26379598692686074
ZNF620	0.06955286115407944	1.170582195887199	0.2637287694151718
HASPIN	0.0695452019572258	0.1291574383011231	0.26371424540946165
TMEM208	0.06954347342252731	3.566334531857417	0.2637109639031378
SDF2	0.06952431797981262	3.4257266338054952	0.26367463963522464
GUCA1B	0.06949025392532349	0.6373353205048121	0.26361004100745455
MRPL10	0.0694483295083046	3.0804602274527917	0.2635305122478036
TCEAL4	0.06944791227579117	3.1439237411205587	0.26352972327833846
NDUFV2	0.06937945634126663	4.669489457057073	0.2633998018397565
ZNF852	0.06933978945016861	1.3142528602710137	0.26332449282581727
SP110	0.06931961327791214	4.951620652125432	0.26328617449635516
ZAP70	0.06929061561822891	4.2456128138762255	0.26323110525846083
MAD2L1	0.06924828886985779	2.5718546280494103	0.2631506919271769
CPTP	0.06923311203718185	2.483287004324106	0.26312186073784555
NCK1-DT	0.06921293586492538	2.0997943373826833	0.26308351525363627
GPR174	0.0691983699798584	3.6083427851016703	0.26305582676451883
KNSTRN	0.06919656693935394	1.188994322831814	0.26305240342862946
TMC8	0.06918970495462418	4.412583681253286	0.26303936662640653
RFLNB	0.06915292888879776	4.382608065238366	0.2629694488884593
LINC01572	0.06913377344608307	0.6379717038227961	0.2629330138948098
TLR8	0.06912712007761002	0.12310120592323634	0.2629203627453141
MID1IP1	0.06909982860088348	3.0107067273213315	0.2628684672872719
CLHC1	0.0690997987985611	1.6047319632310133	0.2628683992724521
SRA1	0.06904629617929459	3.167154853160565	0.26276661449392424
PLD6	0.06903684884309769	1.8975028945849493	0.2627486459071151
C3orf18	0.06903332471847534	1.344337027806502	0.26274193432262394
POP7	0.06901339441537857	2.7948143298809347	0.2627040079094335
RPL26L1	0.06898261606693268	3.224021398104154	0.26264542214408376
CAMSAP2	0.06896312534809113	1.4626619517803192	0.2626083161679892
NIPA1	0.06893923878669739	1.6174130898255568	0.26256283454313367
GNAO1	0.06893888115882874	0.964766725897789	0.2625621432228084
SETX	0.06885930150747299	4.099927553763757	0.2624105575851461
TNFSF12	0.06884559988975525	3.7091515889534583	0.26238444361354596
TLNRD1	0.06880982220172882	2.804049308483417	0.262316265958304
NSMF	0.06879281252622604	2.1884762048721313	0.2622838362217041
IDI1	0.06878867745399475	3.7551975341943593	0.2622759614071612
ALS2CL	0.06878384202718735	1.6946071844834547	0.2622667343524673
RN7SL832P	0.06876757740974426	0.7801282107830048	0.26223573381148857
CHMP2A	0.06874270737171173	4.377873173126807	0.26218830429131357
USP8	0.06873497366905212	4.025171518325806	0.2621735591175363
CMTR1	0.06873276829719543	2.529737032376803	0.2621693548155355
CYB561D2	0.06868630647659302	3.1991527263934794	0.26208072154552553
MED25	0.06868287920951843	2.4769365787506104	0.262074184187965
NADK	0.06868021190166473	2.435063197062566	0.2620690917885457
SMN1	0.06865306943655014	1.966095126592196	0.2620173143122338
SPPL2A	0.06863224506378174	3.4658710956573486	0.2619775661272075
MROH1	0.06859885901212692	2.4373795986175537	0.26191383708648797
BAZ2B	0.06858967244625092	3.1290845229075503	0.26189629476966586
TYK2	0.06856958568096161	2.558307721064641	0.26185794815761687
RNF5	0.06856676191091537	3.3450609262172994	0.2618525561114919
SHROOM1	0.06854426115751266	1.0551380469248846	0.2618095845434467
CLCF1	0.068531334400177	0.533737605294356	0.2617848944055788
ADGRL1	0.06852355599403381	1.835392837341015	0.261770039260858
GSDMD	0.06850448250770569	4.145701124117925	0.261733614475945
STK39	0.06849119812250137	2.688995590576759	0.261708228470274
RNASE2	0.06842835992574692	0.13502103161926454	0.2615881562682808
IFFO2	0.06838974356651306	2.2429427137741675	0.2615143324084935
EVI5	0.06838928908109665	1.037678367816485	0.26151345553995464
ZNF200	0.06837788224220276	1.7937217629872835	0.26149164494983396
APOA1	0.06836776435375214	0.9297778870050724	0.26147230205307903
HDAC5	0.06836573034524918	2.7154092513597927	0.2614684137593701
BCL7A	0.06831648200750351	2.004454479767726	0.26137422490868106
TANK	0.0683082714676857	3.8066954154234667	0.26135851838350355
REEP4	0.06830756366252899	1.7865028243798475	0.26135715737201326
PTCH1	0.06829456984996796	1.3724875289660234	0.26133230316715106
FHL3	0.06829264760017395	1.6583532966100252	0.261328618980225
FAAH2	0.06827283650636673	1.9047806400519152	0.26129071602939424
EPHA1	0.0682520791888237	1.5544867102916424	0.26125099215524866
GPR137B	0.06823132187128067	1.6087570190429688	0.2612112607138644
BIK	0.06822708994150162	0.9887151397191561	0.2612031536391188
MRPL23	0.06821808964014053	3.779482227105361	0.2611859308723259
MANEA	0.06821618974208832	1.9251474050375132	0.26118229045090324
COL5A2	0.06820755451917648	0.21877901141460127	0.26116575534585834
CCT5	0.06819680333137512	4.276565230809725	0.2611451728061477
LINC00265	0.06817948818206787	0.7003119450349075	0.2611120287747503
FTCDNL1	0.0681791827082634	1.1089520053221629	0.2611114330407894
SEM1	0.06814634054899216	4.6565591005178595	0.26104854209154216
MCRS1	0.06812407076358795	2.8996394047370324	0.26100588129817126
LINC01011	0.0681127980351448	1.7125084950373723	0.2609842908177563
SCCPDH	0.06808740645647049	1.7928699851036072	0.2609356416299599
LINC01772	0.06808191537857056	1.8640530751301692	0.2609251077118311
ARL11	0.06807342916727066	0.5976174015265244	0.26090885127932467
LINC01550	0.06807038933038712	3.8152615473820615	0.2609030296682994
ZNF397	0.06806071847677231	3.0304213212086606	0.26088449971204786
EFNA1	0.06805559247732162	0.7258950941837751	0.26087466598818376
EPGN	0.06800853461027145	0.22882695481754267	0.2607844629167448
FAM13A-AS1	0.06797955185174942	2.2133595851751475	0.26072888769748565
FHOD1	0.06796285510063171	1.7920271433316743	0.2606968691933104
AP3D1	0.06796161085367203	3.2474839962445774	0.26069447527459505
FERMT3	0.06794214993715286	4.058244475951562	0.26065714620842323
EIF1AX	0.06794160604476929	4.925921751902654	0.26065610545361556
MGAT1	0.06791909039020538	3.608675534908588	0.2606129091862947
TET1	0.0679018646478653	1.625082566187932	0.2605798634187495
DNAJB11	0.06786739826202393	3.1428998617025523	0.2605137180598562
LINC00662	0.06786417961120605	2.98619597691756	0.2605075388134521
AKIP1	0.06783674657344818	2.363414617685171	0.2604548783682023
IL11RA	0.06779581308364868	2.418059147321261	0.2603762892738817
GRAMD1A	0.06779240816831589	3.849631988085233	0.26036974739975166
AKNA	0.06778780370950699	4.314535938776457	0.26036090375208887
DRAP1	0.06773556023836136	5.082035046357375	0.26026055895751554
PBDC1	0.06772809475660324	3.536745172280532	0.26024622200385095
NAGA	0.06772324442863464	1.5457100730675917	0.2602369073233649
ANKRD33B	0.06770878285169601	0.4460846810386731	0.26020911591608725
CLTC	0.06770450621843338	3.312942596582266	0.2602008941055945
RNF181	0.06770138442516327	3.914516907471877	0.260194902971312
VOPP1	0.06770078092813492	3.768737169412466	0.26019374251004834
RIN1	0.06768887490034103	0.903871320761167	0.2601708626411634
ZNF337	0.0676855817437172	2.235253311120547	0.2601645342848962
ATP6V1A	0.06767702847719193	2.32128021808771	0.26014809085721863
SMC1A	0.06764795631170273	3.885431931569026	0.26009221014142375
CNNM3	0.0676431953907013	2.7203587752122145	0.2600830543411825
PARPBP	0.0676351860165596	1.0914528255279248	0.26006765934425197
CCZ1	0.06760535389184952	3.859059691429138	0.26001030276433856
ABR	0.06758183985948563	2.5844626334997325	0.25996507366933463
CSRP1	0.06757672876119614	2.951678074323214	0.2599552433589766
ADA	0.06756792962551117	3.123934351480924	0.25993832262486183
BAG3	0.0675559937953949	2.3575011629324694	0.259915360441564
SHMT1	0.06755247712135315	1.753998114512517	0.2599085964526712
GABBR1	0.06754101067781448	2.5591447353363037	0.25988652944795204
HDAC10	0.06753727048635483	2.815937564923213	0.25987933506734345
MAP4K2	0.06753325462341309	3.478234107677753	0.2598716102428346
SEMA4C	0.06752123683691025	1.7450145070369427	0.2598484933910589
REV3L	0.0675194263458252	3.4068471101614146	0.2598450104279468
PATJ	0.06750544160604477	3.360140030200665	0.25981809697114416
JMY	0.06747346371412277	3.3577659588593702	0.2597565536593079
OR4D9	0.06744434684515	0.6624600428801316	0.25970049867273887
PDE7A	0.06743976473808289	4.4226002509777365	0.2596916778125175
DUSP7	0.0674235001206398	2.1251450272706838	0.25966035796700276
MYLIP	0.067416712641716	3.6825024439738345	0.25964728469639076
PTRH1	0.06738319993019104	2.335886528858772	0.25958273795624354
PIGBOS1	0.06737969070672989	3.1496941401408267	0.2595759757996828
LRIG1	0.06734281778335571	2.415359928057744	0.2595049503541866
YBEY	0.06734079867601395	2.9822908548208384	0.2595010624752522
ZNF37A	0.06731431186199188	3.2365549986179056	0.25945001328219003
PYGM	0.06729990988969803	0.9468390299723699	0.259422263711919
MESD	0.06727097928524017	4.042035653040959	0.2593664910465769
SHISA5	0.06721379607915878	4.2974598132647	0.2592562423681974
CHSY1	0.06718344241380692	1.5507671535015106	0.25919768495975376
HMGCL	0.06715738773345947	2.485001481496371	0.25914742266936786
OR2A1-AS1	0.06713917851448059	1.435398491529318	0.25911229402187147
MMRN1	0.06713104248046875	0.3312141355843498	0.25909659317496164
DUSP16	0.06709972023963928	3.1367125511169434	0.25903614250629003
SMARCA4	0.06709156185388565	3.5320873168798594	0.25902039236973445
PLCD1	0.06708936393260956	1.8735506626275868	0.259016144419153
CSGALNACT1	0.06708575785160065	3.483981957802406	0.2590091876663066
TMF1	0.06706415116786957	4.243463387856116	0.2589674683779729
NFATC2IP	0.06701917201280594	4.066646099090576	0.2588806170269592
ASB15	0.06701593846082687	0.5184352644360982	0.25887436979874723
NME4	0.06699490547180176	3.296306004891029	0.2588337353030424
TFE3	0.06698452681303024	1.7870108576921315	0.25881369033549106
NCAPD2	0.06696293503046036	2.5440533619660597	0.2587719678848069
ACAA2	0.0669582337141037	3.296760843350337	0.2587628978219854
PIF1	0.06695199012756348	0.3868768851344402	0.2587508325540282
PIK3CG	0.06694948673248291	2.4321145919653087	0.25874598569501084
TNNT3	0.06693819910287857	0.6662315204739571	0.25872417072034176
MRPS23	0.06690168380737305	3.397220877500681	0.25865359764527834
TMEM50B	0.06688523292541504	3.5359236918962917	0.2586217891960308
PLEKHB2	0.06688035279512405	3.2206426033606896	0.2586123651879921
ZBTB7A	0.066868357360363	4.171784180861253	0.2585891685044498
SLC16A5	0.0668441653251648	0.9965388545623193	0.2585423809226147
ARSA	0.06682490557432175	2.6764524166400614	0.2585051313348876
LZTS1	0.06681516021490097	0.44721885312062043	0.2584862827815472
ZNF286B	0.06678757071495056	0.10722591097538288	0.258432916309565
ENTPD7	0.06678292155265808	0.9321884535826169	0.258423918360198
ZNF415	0.06670030951499939	0.5020060570767293	0.2582640247954389
HNRNPH1	0.06668528914451599	5.615673340283907	0.25823494239214945
HAPLN3	0.06666916608810425	3.3870305923315196	0.2582037333893266
PLAGL1	0.06660806387662888	1.232337935612752	0.25808537832114387
ZBTB6	0.06659378111362457	1.6221318474182715	0.25805771013707224
CEP152	0.06659276783466339	1.9590943134748018	0.25805574864754766
DOK3	0.0665878877043724	0.2012372539163782	0.2580462882009861
YWHAQ	0.06657770276069641	4.50131958264571	0.25802655180373757
SLC35F2	0.06655237823724747	1.4993323316940894	0.2579774697221192
GPKOW	0.0665256604552269	2.8069527791096616	0.2579256883585825
RAPGEF1	0.06652451306581497	3.2234630034520078	0.25792345801159106
PFKL	0.0665091872215271	3.4230906596550574	0.25789375314017926
MED20	0.06650859862565994	0.820164082142023	0.25789261186304874
NMU	0.06649711728096008	0.4054042629611034	0.2578703447902236
TMEM135	0.06649423390626907	2.0574801701765795	0.25786476042575174
GTDC1	0.06648816913366318	1.9169912246557383	0.2578529979795787
ARHGAP25	0.06645733118057251	3.823974508505601	0.2577931891582863
CARHSP1	0.06645402312278748	3.6371310490828295	0.2577867830091412
TWF2	0.06644020974636078	4.016825263316814	0.2577599835850194
ACTL6A	0.06639470160007477	2.86554217338562	0.25767169077422764
PGBD2	0.06637245416641235	1.7644660564569326	0.25762851981216056
TUBG1	0.06637227535247803	1.4138919390164888	0.257628174308611
C16orf87	0.06635236740112305	3.3288071338947	0.2575895271308082
DEPDC1	0.0663413405418396	0.18169562375316253	0.2575681230448119
GFOD2	0.06634029000997543	2.0982366295961232	0.25756609237534156
CCNE1	0.0663246288895607	1.1169451177120209	0.2575356894295575
MTMR11	0.06631657481193542	0.2267425167016112	0.257520054201398
PER3	0.06629246473312378	1.5364716007159307	0.25747323095763686
HEBP1	0.06625527888536453	2.7475052705177894	0.2574010045785143
GTF2E1	0.06624329090118408	2.032730675660647	0.25737772007806886
YIPF3	0.06623519957065582	3.3563539615044227	0.25736200224583555
TAF4B	0.06622738391160965	2.022197792163262	0.2573468210095614
CLIC4	0.06621622294187546	0.30617344479721326	0.25732513717884126
ELOVL1	0.06621238589286804	2.848500600227943	0.25731766903007897
FLYWCH1	0.06621105968952179	2.349875945311326	0.2573150983757206
WIPI1	0.06619498878717422	1.2569325039019952	0.2572838736846492
SEC31B	0.06619393825531006	2.242234372175657	0.2572818273960301
HEXIM2	0.06616916507482529	0.9950243784831121	0.25723368015504705
PPP1CA	0.06616409868001938	4.895030351785513	0.25722383086448486
RPS6KA4	0.06615981459617615	2.182398864856133	0.25721549966788465
METTL22	0.06615197658538818	1.706716959293072	0.2572002690059697
MANBAL	0.06614892184734344	1.7559404785816486	0.25719432046937507
STIL	0.06613099575042725	0.6134884495001572	0.2571594700810385
UBALD1	0.06605317443609238	2.0565438866615295	0.2570081167823328
ANLN	0.0660417228937149	0.20099733934666103	0.2569858446492625
AP3M2	0.0660117045044899	4.195043756411626	0.2569274346475916
ARMH2	0.06599918007850647	0.7242545336484909	0.256903058607217
PLCH2	0.06599880009889603	1.087008141554319	0.25690231512592204
GSR	0.06592154502868652	2.6674803220308743	0.25675191421005267
CTSB	0.06590468436479568	3.627876116679265	0.25671908257990067
HRH2	0.0658755898475647	2.4811850511110745	0.2566624064990025
C2CD4D	0.06587234139442444	0.5598443517318139	0.25665607606670965
TSPAN14	0.06582742929458618	4.322124444521391	0.2565685597918002
TEP1	0.06582238525152206	1.870413798552293	0.2565587332087922
E2F3	0.06578432023525238	2.426012832384843	0.2564845425517828
ZDHHC21	0.0657682940363884	2.540846347808838	0.2564533035645595
ITGB2-AS1	0.06575442105531693	3.8185857075911303	0.25642624808109293
AIMP2	0.06575243920087814	2.0865335785425625	0.2564223901838192
SLC15A4	0.06573931127786636	1.9257385042997508	0.2563967858452261
TAF1B	0.06573870033025742	2.7605798886372495	0.2563955886713523
CHORDC1	0.06573788076639175	3.819829610677866	0.25639399863995693
FLCN	0.06572290509939194	2.4288295094783487	0.25636479393743183
ANKRD11	0.06571231782436371	5.122522060687725	0.25634413446838544
MEG8	0.06570292264223099	1.1070743684585278	0.25632580896394286
MED16	0.06568171083927155	3.1029662168942966	0.25628444065179307
KCNAB2	0.06566470116376877	3.6835066997087917	0.2562512509957767
LINC02728	0.0656450092792511	0.5242297626458682	0.25621281806448
TXLNB	0.06562847644090652	0.9551876405110726	0.25618055099233766
STAM	0.06562836468219757	2.983101432140057	0.2561803363705037
TSPAN17	0.06559863686561584	2.204809995797964	0.2561223091112774
ASH1L	0.06558839231729507	4.524763950934777	0.2561023028526462
PLCE1	0.06555058807134628	1.6735184697004466	0.2560284965774661
CD99	0.06551862508058548	5.208346128463745	0.2559660572631941
MICA	0.06551463901996613	2.141407696100382	0.25595827191321785
ERP27	0.06549941748380661	1.3002027915074275	0.2559285461420565
YES1	0.06548776477575302	1.633577858026211	0.2559057708480684
POMP	0.06547575443983078	4.52815473996676	0.2558823051544399
IMPA2	0.06547114253044128	1.170746704706779	0.2558732898387854
TOMM34	0.06542635709047318	1.566506734261146	0.25578575926599784
POLA1	0.06534133851528168	1.506120461684007	0.25561951675553357
VNN2	0.06532247364521027	1.9440852770438561	0.2555826158289773
SLF1	0.06530597805976868	3.049088331369253	0.25555035008521765
NBPF3	0.06530250608921051	0.9183189834539707	0.2555435451847487
PKIG	0.06529588997364044	0.8526708678557322	0.2555306035688565
ADAP1	0.06526931375265121	1.3589353492626777	0.2554785923747817
CCDC65	0.06526429206132889	2.2989200216073256	0.25546877561583975
ENGASE	0.06525047868490219	2.1789917120566735	0.25544173531717157
MYEF2	0.0652373880147934	2.242997802220858	0.25541611022689453
FLT3LG	0.0652303546667099	4.792213054803701	0.2554023323633677
GPR82	0.06519077718257904	2.5908156725076528	0.2553248517785501
WDCP	0.06514947861433029	1.3668155028269842	0.25524396184401876
ZMPSTE24	0.06514739990234375	2.438423055868882	0.25523989275819686
GIN1	0.06513909250497818	2.0449072076724124	0.25522360671853794
ZNF628	0.06512217968702316	1.471898106428293	0.2551904720670512
REXO1	0.06505779176950455	2.933817276587853	0.25506428580212637
CEP112	0.0650566890835762	0.77779342348759	0.2550621267229151
SPAG1	0.06504515558481216	1.0586266403014843	0.25503951696516824
STBD1	0.06504415720701218	0.27277799280217063	0.2550375651886532
VPS33A	0.0650402158498764	3.066653847694397	0.25502983136145485
SPTY2D1	0.06499636173248291	3.2865155201691847	0.25494383565259765
PDCD5	0.06497952342033386	4.437235722175012	0.2549108089279702
TLE4	0.06496941298246384	4.488572395764864	0.2548909820102031
SCD	0.06496848911046982	0.6098867150453421	0.2548891654134083
DIXDC1	0.06492996960878372	0.7161748099785584	0.25481359247994445
MTFR2	0.06492072343826294	0.4757220160502654	0.2547954508720181
RFPL2	0.06491626799106598	0.45767820798433745	0.25478671519894575
GALNT6	0.06488492339849472	1.7892185953947215	0.2547251980586762
ECI2	0.06483595073223114	3.2395187341249905	0.2546290401098065
LIG4	0.06482046842575073	1.711579244870406	0.2545986350522779
CBFB	0.06481973081827164	3.4185786063854513	0.2545971985226702
SYCE1L	0.06481874734163284	2.1575737045361447	0.2545952620139261
TATDN2	0.06480524688959122	2.8010696998009315	0.2545687522959318
PLEKHA2	0.06478571146726608	3.223571172127357	0.25453037730310857
LINC00115	0.06478564441204071	1.2298417481092305	0.2545302456750363
MRPS17	0.06477072089910507	2.6351631054511437	0.254500927581566
LMBR1L	0.06476123631000519	3.2319341531166663	0.2544822870352948
RELT	0.06475237011909485	1.636471674992488	0.2544648745511074
ORC1	0.0647309422492981	0.3675649117391843	0.2544227568311627
SEC61A1	0.06472713500261307	3.081484684577355	0.2544152770229209
CPSF2	0.06472473591566086	3.009753401462848	0.25441056874579127
FBXO48	0.06471767276525497	1.7981841976826007	0.2543966855486334
MIR155HG	0.06471099704504013	1.567517807850471	0.25438355919370587
CTPS1	0.06470434367656708	2.6709529161453247	0.254370485399618
SCAI	0.06470272690057755	3.0562620804860043	0.25436731282966374
SPOPL	0.0647001788020134	1.793373942375183	0.2543622977085601
SLC22A31	0.06466732174158096	0.5334595315731488	0.2542977061315837
CCDC180	0.06463830173015594	1.3989374454204853	0.2542406418781018
TRIB3	0.06463760137557983	1.526252100100884	0.2542392644503004
EIF4G3	0.06463467329740524	2.732326104090764	0.25423350042041787
SLC26A11	0.06462423503398895	2.382121938925523	0.25421297507903146
RUNX3	0.06462370604276657	3.9656248734547543	0.2542119340452557
EML3	0.06459508091211319	2.7195940842995276	0.25415561869678194
LINS1	0.06459082663059235	3.7887698136843166	0.2541472554687869
MYLK-AS1	0.06456638127565384	1.3997325667968163	0.2540991619043652
FBXL18	0.06453089416027069	1.4421281585326562	0.25402931653589816
ZNF793	0.06450621038675308	1.9320112741910493	0.25398073563302975
ZSWIM6	0.06443999707698822	2.0803768864044776	0.25385033682203223
NCOA7	0.0644124373793602	3.9640055986551137	0.2537960500023676
GPR18	0.06440497934818268	2.230320462813744	0.25378136399561474
SLC16A1	0.06438890844583511	2.069352924823761	0.2537496992294537
CAPN15	0.06438573449850082	2.618584027657142	0.25374344083173833
VPS25	0.0643644854426384	2.788440438417288	0.2537015700508803
IRF2	0.06436368823051453	4.097858474804805	0.2537000009930017
FAM66B	0.06436358392238617	0.5981126396128764	0.2536997971588958
GLIS3	0.0643446072936058	0.3139878319433102	0.2536623894771668
ZNF484	0.0643240436911583	1.8442361950874329	0.25362184869516496
ARMCX2	0.06430205702781677	1.0002732936006327	0.2535784963687607
EIF3A	0.06428281962871552	4.972293193523701	0.2535405721642496
CCND1	0.06426655501127243	0.6709206173053155	0.2535084865542552
UAP1L1	0.06422760337591171	0.9760207923559042	0.25343164796384826
NPM2	0.06420528143644333	0.47659629726639163	0.2533876118027258
IQSEC1	0.06418568640947342	3.3223331708174486	0.2533489403792958
CISD1	0.06416124105453491	3.0872986133282003	0.25330069181702863
RUBCN	0.06413178890943527	2.771293887725243	0.2532425519341727
COA4	0.06412344425916672	3.6199225095602183	0.2532260722718237
COPG1	0.06408891081809998	2.6393889555564294	0.2531578803813493
GNAQ	0.06408748775720596	3.580649632673997	0.25315507286026045
OR4D1	0.06407531350851059	1.7183390259742737	0.2531310208138091
PFKFB2	0.06406080722808838	0.6786441046458024	0.2531023617611178
BLVRB	0.06405724585056305	2.587328681579003	0.2530953354457191
PHF1	0.06403748691082001	3.9323204388985267	0.2530562853752232
BCDIN3D	0.06403325498104095	1.8860939190937922	0.25304792321061176
FCGR3B	0.06402678787708282	0.10761515925136897	0.2530351579833247
NAPA	0.06402387470006943	3.551135439139146	0.2530293924831798
CASK	0.06402327120304108	3.4469852906007032	0.25302820177201757
PSMC4	0.06401170045137405	3.784964286364042	0.25300533155146404
VAMP5	0.06399527937173843	4.2802104308055	0.2529728756064472
HPS5	0.06398884207010269	2.379585866744702	0.252960165620981
IGFBP7	0.06397082656621933	0.24659910590316242	0.2529245472126214
MYO9B	0.06395430117845535	3.4688120713600745	0.25289187623651627
NDUFB3	0.06392691284418106	4.3502592123471775	0.2528377197492424
PEA15	0.06389886885881424	1.8006532467328584	0.2527822540032713
ZNF594	0.06388788670301437	1.2135810920825372	0.2527605295579143
NCOR2	0.0638776421546936	2.933272966971764	0.25274027267199445
WDHD1	0.06387608498334885	1.1331625626637385	0.2527371785425269
ZP1	0.06387532502412796	0.3171245940029621	0.25273568396236346
GPHN	0.06386861205101013	1.9274472777660077	0.2527224069516137
FAM86B1	0.06386740505695343	0.7332958636375574	0.25272001696847113
TDRD12	0.06385888159275055	0.49240292837986577	0.25270315383389536
WHAMM	0.06385118514299393	3.844457873931298	0.252687922675787
INSR	0.0638497918844223	0.7526146276639059	0.2526851702908555
TMEM62	0.06383530050516129	1.398835267011936	0.2526564928867151
CAPNS1	0.06383143365383148	4.162140516134409	0.25264884146452343
PHACTR1	0.06380047649145126	1.2681000186846807	0.2525875684785322
RAD51D	0.06377928704023361	2.33138377391375	0.25254562049040186
CNPY4	0.06375201791524887	2.4215418925652137	0.25249161558154976
DYNC1I2	0.0637480616569519	3.8947212604375987	0.25248378515863235
SCAF1	0.06373554468154907	2.3433830508818994	0.25245899125653193
SERF1A	0.06373310834169388	1.3042033796127026	0.25245417608111304
CORO1B	0.0637316107749939	4.784221685849703	0.252451201705768
SEC11C	0.06372891366481781	4.3547461583064155	0.25244585627452637
SERPINI1	0.06372798979282379	1.7457974874056303	0.25244403362113976
SLC7A5	0.06369267404079437	1.5386667159887462	0.2523740692505475
TAPBPL	0.06365042179822922	2.780344302837665	0.252290348380098
PSME1	0.06364281475543976	5.863020291695228	0.2522752793524864
TIMD4	0.06363390386104584	0.56649577159148	0.2522576167984657
CSNK1E	0.06357565522193909	3.0697232484817505	0.25214213812538006
KCNMB4	0.0635630190372467	1.3314961401315837	0.2521170761015743
TMEM64	0.06355880200862885	1.7033501267433167	0.2521087144160085
RACGAP1	0.06355857104063034	1.1863869657883277	0.2521082504184786
TUBB	0.06355778872966766	4.2654281579531155	0.25210670118792416
PNPLA6	0.06354962289333344	2.4936427978368907	0.2520905035731232
