gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
LINC01431	1.3600857	1.4287806	-0.06869483	-0.8353049	0.41266522	0.044414684	0.06869483
SMIM2-AS1	0.3431056	0.27444485	0.068660766	0.8840265	0.38548934	0.044352308	0.068660766
TIMM50	2.7046626	2.636024	0.06863856	1.1238117	0.27426052	0.023890762	0.06863856
DDX5	7.1000957	7.1687303	-0.06863451	-1.3434547	0.19222954	0.021921856	0.06863451
TBL1X	3.030049	3.0986724	-0.068623304	-0.86352915	0.3976141	0.040608417	0.068623304
KLHL8	2.3682213	2.2995985	0.06862283	1.1838981	0.24998765	0.021833634	0.06862283
HADHA	4.5264263	4.595044	-0.06861782	-1.8152701	0.08200515	0.01157382	0.06861782
EIF3K	6.1110897	6.179702	-0.0686121	-1.8228589	0.08671567	0.0087445	0.0686121
HS3ST1	0.20082706	0.13225153	0.06857553	1.9145278	0.067552514	0.010663073	0.06857553
TRBC1	6.3131285	6.2445655	0.068562984	1.1611252	0.25707772	0.027568705	0.068562984
SRP9	4.894998	4.8264394	0.06855869	1.3877671	0.17836307	0.020364445	0.06855869
SNX9	3.1744866	3.2430413	-0.06855464	-1.0718157	0.295652	0.035219323	0.06855464
COG2	3.0972974	3.0287478	0.06854963	1.5505122	0.13414465	0.015831323	0.06854963
ZNF783	2.193871	2.2624192	-0.0685482	-0.62833095	0.5394343	0.06111139	0.0685482
UXT-AS1	0.33067524	0.2621479	0.06852734	1.3748826	0.18658932	0.014983169	0.06852734
AC124947.1	0.16793945	0.099431	0.06850845	1.565578	0.13054377	0.015336048	0.06850845
ZNF26	2.9432707	3.011778	-0.06850743	-0.6876331	0.502608	0.050573323	0.06850743
ZNF469	0.11019822	0.17867644	-0.06847822	-2.21418	0.038385272	0.0070077428	0.06847822
NUP85	2.2241697	2.1556945	0.06847525	0.96973056	0.34187627	0.037081596	0.06847525
SBDS	4.5503125	4.481839	0.06847334	0.51264757	0.61294043	0.12657158	0.06847334
ZNF718	1.6226068	1.6910598	-0.06845307	-0.77103484	0.44939336	0.04996296	0.06845307
RNF220	3.1846824	3.1162324	0.068449974	0.9575164	0.35059682	0.030703185	0.068449974
FANCD2	1.8792183	1.8108275	0.068390846	0.9202922	0.36995772	0.031929083	0.068390846
EPHB1	0.12485667	0.05647107	0.0683856	1.8533584	0.07620788	0.011391076	0.0683856
KDM5C-IT1	0.72266	0.65429825	0.06836176	0.4585836	0.6523119	0.123428054	0.06836176
HRH4	0.34413266	0.27577385	0.06835881	0.95400345	0.34984007	0.041308794	0.06835881
RASSF1	3.2191052	3.1507487	0.068356514	0.86732143	0.39487857	0.042327948	0.068356514
HIF1AN	2.6247568	2.556431	0.06832576	1.0020673	0.32775268	0.030154223	0.06832576
ANKRD13C	2.6801682	2.6118445	0.06832361	1.1576989	0.2606105	0.0222404	0.06832361
PIK3C2B	2.0265696	1.958247	0.06832266	1.2998104	0.2061505	0.020602455	0.06832266
UBP1	2.9892743	2.9209561	0.06831813	0.9721363	0.34389016	0.029134568	0.06831813
RNF123	1.9104407	1.8421233	0.06831741	0.868726	0.3965925	0.035942525	0.06831741
MTCP1	0.46250382	0.39421296	0.06829086	1.6536924	0.11124331	0.013924103	0.06829086
TRBV4-1	0.20408732	0.27237287	-0.068285555	-1.3470526	0.2000312	0.013490387	0.068285555
AP2A2	3.1956863	3.1274018	0.06828451	1.0152574	0.32591048	0.024365125	0.06828451
AC079174.2	0.3714071	0.43968853	-0.06828144	-1.4714547	0.15699191	0.014037384	0.06828144
FAM228A	0.1364975	0.20477612	-0.068278626	-1.8890371	0.08307898	0.006987447	0.068278626
ERCC6L	0.4088276	0.4770984	-0.0682708	-0.7876554	0.44101864	0.04409161	0.0682708
U47924.2	0.53428805	0.60251635	-0.068228304	-2.0444098	0.052917708	0.008427716	0.068228304
LUC7L2	4.088862	4.02064	0.068222046	0.80274695	0.4318101	0.044115454	0.068222046
TIGD6	0.73511904	0.80332947	-0.06821042	-1.3835114	0.18611003	0.01378289	0.06821042
ANKRD46	2.3036118	2.371817	-0.06820536	-1.1775831	0.2542096	0.02024309	0.06820536
HIST1H4C	4.9527392	4.8845663	0.06817293	0.36301365	0.720026	0.23131192	0.06817293
SWI5	2.6947656	2.762933	-0.06816745	-1.7547197	0.095483236	0.009966488	0.06816745
PRTFDC1	0.35491228	0.42307276	-0.068160474	-1.3149326	0.20119068	0.021964021	0.068160474
SLC46A3	2.8169184	2.748783	0.06813526	1.4644036	0.15930934	0.013888867	0.06813526
SLC37A4	1.677583	1.6094759	0.06810713	1.314602	0.20333987	0.01751413	0.06810713
CD44-AS1	0.19892079	0.26702592	-0.06810513	-1.172151	0.26463002	0.015823685	0.06810513
AL160400.1	0.17743535	0.109331645	0.06810371	2.0605884	0.05098775	0.008408121	0.06810371
ACO1	2.0327268	2.100829	-0.06810212	-0.6792358	0.5072365	0.05270179	0.06810212
CARD9	0.52799356	0.45990282	0.06809074	0.8136521	0.42397043	0.05003916	0.06809074
DFFA	3.040978	2.9728975	0.068080425	0.99492335	0.33228078	0.028572746	0.068080425
PRDM5	0.09456338	0.1626428	-0.06807943	-1.9004217	0.070087954	0.009723211	0.06807943
C5orf22	1.9549613	1.8868864	0.06807494	1.0168076	0.31983194	0.036829174	0.06807494
CASC3	3.176332	3.1082783	0.06805372	1.1121053	0.27834627	0.024995213	0.06805372
DCT	0.14515463	0.21320257	-0.06804794	-2.1988869	0.043754622	0.006064417	0.06804794
ERCC1	3.2485087	3.1804695	0.06803918	1.1682152	0.2607939	0.01853033	0.06803918
LINC01811	0.14549442	0.21352307	-0.06802866	-1.0240382	0.31879207	0.026861312	0.06802866
C11orf1	3.5396156	3.4715912	0.0680244	1.5236275	0.14103344	0.016757686	0.0680244
TAF8	3.0952857	3.1633096	-0.06802392	-1.044909	0.31042317	0.02465037	0.06802392
NMNAT1	1.8102188	1.7422276	0.06799126	1.372911	0.18271098	0.020144679	0.06799126
PLEKHG2	1.6999254	1.6319405	0.06798494	0.70248854	0.49137244	0.05422564	0.06798494
NGLY1	3.7686899	3.7007077	0.0679822	1.7561235	0.092457086	0.011181035	0.0679822
TRIM62	1.3503273	1.282348	0.06797922	0.96486163	0.34647992	0.030614002	0.06797922
SP140L	4.2090535	4.1410885	0.06796503	1.1152316	0.27690685	0.02498926	0.06796503
RPL30	8.996426	9.06439	-0.067964554	-1.2628562	0.22056976	0.01916659	0.067964554
HNRNPA3	5.695895	5.6279454	0.06794977	1.5716908	0.12912957	0.015062833	0.06794977
TMEM220-AS1	0.30421615	0.37215585	-0.0679397	-0.88663363	0.3844991	0.040526535	0.0679397
RRN3	2.904333	2.8363972	0.06793594	0.9622058	0.34882805	0.029240366	0.06793594
HEBP2	4.349311	4.28139	0.067920685	0.56439006	0.5788767	0.08777107	0.067920685
PF4	0.13855729	0.07063963	0.06791765	1.067893	0.29668808	0.033416245	0.06791765
ATG16L2	2.9237957	2.8558831	0.06791258	0.9764736	0.34265858	0.027515557	0.06791258
LUNAR1	0.13691086	0.20481904	-0.06790818	-0.94699734	0.36082578	0.02526627	0.06790818
ALG9	1.9258258	1.8579229	0.06790292	0.7182784	0.48363805	0.046679154	0.06790292
ESRP2	0.18300284	0.25090402	-0.06790118	-2.2086549	0.04307862	0.0059717386	0.06790118
BMS1	3.3722064	3.304306	0.06790042	1.0576599	0.30086756	0.030106664	0.06790042
TMEM65	3.1452322	3.0773644	0.067867756	1.0420219	0.30778608	0.032429203	0.067867756
AC021097.1	1.0049039	0.9370365	0.0678674	1.0876158	0.29178646	0.022628617	0.0678674
RUNX2-AS1	0.38423592	0.3163771	0.067858815	0.768312	0.45080647	0.050106764	0.067858815
CNNM1	0.17179316	0.1039661	0.06782706	2.8170843	0.010553161	0.0061143707	0.06782706
WHAMM	3.870544	3.8027205	0.06782341	0.75518817	0.45795915	0.06640524	0.06782341
UROD	3.004249	2.9364643	0.067784786	1.3833387	0.17958091	0.017728407	0.067784786
SIGLEC9	0.17429173	0.10650714	0.06778459	1.0203537	0.3183073	0.036621116	0.06778459
AC132938.2	0.37387055	0.30609003	0.067780524	0.8511692	0.4053097	0.038216043	0.067780524
TSGA13	0.32077283	0.38855138	-0.06777856	-1.780179	0.08866726	0.010629489	0.06777856
MYH7B	0.40728265	0.47505894	-0.06777629	-1.136739	0.27048883	0.02135175	0.06777629
RLIM	3.0814416	3.0136783	0.06776333	0.6053488	0.5522197	0.0738774	0.06776333
ASB16-AS1	2.6245265	2.6922896	-0.06776309	-1.0168875	0.32217452	0.026912818	0.06776309
HIST2H3PS2	0.24937418	0.18161924	0.06775494	1.158242	0.25960395	0.022722755	0.06775494
Z98742.4	0.13435404	0.066601075	0.067752965	2.7185166	0.012085182	0.0059250286	0.067752965
ZNF428	4.1187515	4.051026	0.06772566	1.863048	0.07479813	0.010576641	0.06772566
LCMT1-AS1	0.8046917	0.7369679	0.06772375	0.45003617	0.6585575	0.12302012	0.06772375
UNC13A	0.24296166	0.17526402	0.067697644	2.2041438	0.03800189	0.008755342	0.067697644
AKR1C2	0.074135885	0.14183035	-0.06769447	-1.0782291	0.3012388	0.019152436	0.06769447
TMEM88	0.41169745	0.3440134	0.067684054	0.94923854	0.35198516	0.039255623	0.067684054
AC018362.1	1.2633026	1.195635	0.0676676	0.3831011	0.7068659	0.16299036	0.0676676
AL161772.1	0.11828864	0.18595597	-0.06766733	-1.7150443	0.107845984	0.008859966	0.06766733
AC019131.2	0.5820724	0.5144058	0.06766659	0.8688414	0.39354277	0.045360796	0.06766659
SFXN4	2.2706227	2.2029824	0.067640305	0.8143868	0.42426753	0.045317747	0.067640305
MIR4458HG	2.0032492	1.9356091	0.067640066	0.6056125	0.550842	0.08334025	0.067640066
BX088651.4	0.1742678	0.10663502	0.06763278	2.830546	0.010411369	0.0060892524	0.06763278
AC009133.3	0.7824615	0.7148338	0.06762773	1.0904514	0.28702196	0.026578998	0.06762773
CBX8	0.6889644	0.62133807	0.06762636	1.1796812	0.25047913	0.027790615	0.06762636
RFX4	0.079632826	0.14725433	-0.06762151	-3.535245	0.001954725	0.003418322	0.06762151
RNF170	2.6803453	2.6127503	0.067595005	0.73568064	0.46908218	0.06163063	0.067595005
UBE2Z	3.5434837	3.4758923	0.06759143	1.2214533	0.2337973	0.02399591	0.06759143
QSOX2	1.6222291	1.5546434	0.06758571	0.8009836	0.4319805	0.046110056	0.06758571
IGHM	0.96741116	1.0349721	-0.06756091	-0.3998969	0.6927777	0.21496662	0.06756091
STYX	3.6549718	3.587415	0.06755686	1.6916841	0.10470742	0.011519954	0.06755686
ZNF555	1.1339903	1.0664754	0.0675149	1.2169073	0.23589285	0.022048488	0.0675149
CDKL3	1.0604424	0.99293363	0.06750882	1.4017981	0.17470486	0.019992646	0.06750882
EHMT1	3.6577797	3.5902963	0.067483425	1.0606506	0.3014007	0.02573016	0.067483425
LCP2	4.379817	4.312334	0.06748295	0.8289602	0.41781905	0.03906359	0.06748295
MYO16	0.4142465	0.34676954	0.06747696	0.7234045	0.47781536	0.07640601	0.06747696
MIF-AS1	0.62110734	0.5536313	0.067476034	1.037816	0.3100344	0.02996887	0.067476034
TMPO-AS1	1.3703922	1.3029261	0.06746614	1.2741618	0.21542875	0.01987714	0.06746614
ZNF20	0.5892495	0.52178705	0.067462444	1.245127	0.22533277	0.02387544	0.067462444
PTCRA	0.1296977	0.062236667	0.06746103	0.97624093	0.3402095	0.041743286	0.06746103
AC007220.1	0.30530572	0.23787132	0.0674344	1.6399714	0.11465613	0.0124887945	0.0674344
ORC5	2.1310773	2.0636501	0.06742716	1.0156327	0.32036158	0.03087095	0.06742716
AL022328.2	0.35167933	0.41910616	-0.06742683	-1.2877545	0.21846804	0.0146359885	0.06742683
ZNF286A	2.273284	2.2058616	0.06742239	0.35590607	0.72602594	0.20535347	0.06742239
AC091214.1	0.13557467	0.06815351	0.06742116	2.2481408	0.03422797	0.0073521966	0.06742116
AL672277.1	0.4092886	0.34186855	0.067420036	0.7097073	0.48821494	0.048598815	0.067420036
SVIL	3.0720198	3.139429	-0.06740928	-0.97049594	0.3430649	0.030871037	0.06740928
AGAP1	0.653328	0.58592457	0.067403436	0.48206812	0.63511044	0.117715344	0.067403436
U2SURP	4.834005	4.7666125	0.06739235	1.8300416	0.08021903	0.010276467	0.06739235
FAM157C	0.99186856	1.0592378	-0.06736928	-0.7932976	0.4364567	0.061971705	0.06736928
VAV3-AS1	0.11618633	0.048823375	0.06736295	2.3815308	0.027525194	0.008103645	0.06736295
UBE3A	3.9964905	3.9291835	0.067306995	1.0234106	0.31816882	0.027523562	0.067306995
PKD1	2.4007647	2.4680312	-0.067266464	-0.77633834	0.45128745	0.036485527	0.067266464
RPL14	8.282326	8.349588	-0.06726265	-1.2393955	0.23141249	0.017638778	0.06726265
EDEM3	3.1592445	3.0919862	0.06725836	0.76679486	0.45222002	0.04746767	0.06725836
DOK4	0.4059315	0.4731666	-0.06723511	-1.3533671	0.19038017	0.016504152	0.06723511
DTX2	1.9091619	1.8419275	0.0672344	0.8122401	0.42480153	0.048606213	0.0672344
ERMAP	1.1717567	1.1045259	0.06723082	1.2816466	0.21278109	0.023072522	0.06723082
ALG8	2.6303153	2.5630903	0.06722498	1.2898475	0.20940483	0.021304946	0.06722498
DNAL4	1.8169861	1.7497654	0.06722069	0.97222006	0.3411114	0.03316494	0.06722069
AC121761.2	0.2570125	0.18979508	0.06721741	1.2398759	0.22916298	0.019069707	0.06721741
KLRB1	5.147828	5.0806136	0.06721449	0.31004375	0.7600556	0.2692132	0.06721449
LINC02580	0.9901407	1.0573444	-0.06720376	-0.37944174	0.70845205	0.18813653	0.06720376
TMEM260	2.5950959	2.5279024	0.06719351	0.72213155	0.48015746	0.048249587	0.06719351
TNC	0.12596901	0.058775723	0.067193285	1.7627485	0.094733186	0.014175408	0.067193285
ZNF394	3.9725938	4.0397425	-0.067148685	-1.1387603	0.26640674	0.024838157	0.067148685
AP5Z1	2.552047	2.484955	0.06709194	0.7865161	0.442487	0.04082156	0.06709194
AL356512.1	1.3563304	1.2892416	0.06708884	0.75244987	0.4642126	0.040083185	0.06708884
AC010332.3	0.7654636	0.83255184	-0.06708825	-0.2941273	0.7722365	0.2858208	0.06708825
FAM167B	0.54009724	0.47301847	0.06707877	1.786524	0.088001445	0.010133179	0.06707877
PSMB8-AS1	4.1468983	4.0798435	0.06705475	0.7927856	0.43736506	0.04392662	0.06705475
AC005962.2	0.41626734	0.3492329	0.06703442	0.75708854	0.4602331	0.042117625	0.06703442
RHOA-IT1	0.15570205	0.08868584	0.067016214	2.140532	0.044074494	0.007280573	0.067016214
AC239868.1	0.66151106	0.5944994	0.067011654	0.52042806	0.6089567	0.09653112	0.067011654
USP6	0.14747116	0.21447626	-0.0670051	-0.54949725	0.59079325	0.07670764	0.0670051
LINC01315	0.2279418	0.16094825	0.06699355	2.022765	0.055036746	0.008401873	0.06699355
ZNF25	1.7993742	1.7324133	0.06696093	1.0706449	0.2958671	0.026552195	0.06696093
TRBV30	0.3198452	0.2528847	0.06696051	1.5875624	0.12583998	0.0133122	0.06696051
RASA3-IT1	0.16444364	0.097488895	0.06695475	1.9163078	0.06734169	0.009894557	0.06695475
ODR4	2.7749999	2.7080474	0.06695247	0.93077326	0.3630854	0.03238492	0.06695247
TMEM44	0.3808492	0.3139019	0.06694731	1.1774286	0.2523279	0.021175886	0.06694731
ADD3-AS1	0.34841698	0.28147596	0.06694102	1.0173222	0.32133424	0.027048597	0.06694102
INSIG2	2.8642106	2.9311512	-0.066940546	-1.3646486	0.18718919	0.015878897	0.066940546
EFCAB7	1.6675539	1.7344799	-0.066926	-1.1476911	0.26256454	0.027263617	0.066926
RBMS1	4.5080104	4.4410944	0.06691599	0.7980534	0.43419197	0.043708123	0.06691599
MACC1	0.37161547	0.30474547	0.066870004	1.4408987	0.16253753	0.017038116	0.066870004
AC145207.5	1.0402373	1.1070938	-0.0668565	-0.91911876	0.37023383	0.031046346	0.0668565
SNX32	0.2765445	0.20969744	0.06684707	1.5477276	0.13986205	0.01141308	0.06684707
AL138963.3	0.058931783	0.12574658	-0.066814795	-0.7172366	0.48565373	0.042232856	0.066814795
ZP3	0.832034	0.8988414	-0.06680739	-1.0595098	0.30068916	0.027174078	0.06680739
PTPRA	4.2383766	4.171595	0.06678152	1.1912901	0.24555671	0.022562299	0.06678152
ZBTB22	2.2187634	2.285543	-0.06677961	-0.7740135	0.4473845	0.04829413	0.06677961
ELMOD2	2.4942617	2.4274838	0.066777945	0.9537159	0.35151902	0.03092468	0.066777945
MLF1	1.1299417	1.0631672	0.06677449	0.5477114	0.5916067	0.078865364	0.06677449
IPO9-AS1	0.72633666	0.79310685	-0.066770196	-2.0261643	0.054344397	0.009625598	0.066770196
NNT-AS1	2.815251	2.7484848	0.06676626	1.1033661	0.28502452	0.021356113	0.06676626
PUS7L	3.7916627	3.7249646	0.066698074	1.0970892	0.2864085	0.022660961	0.066698074
TRPT1	2.5548725	2.6215692	-0.066696644	-1.5502201	0.13656078	0.012394367	0.066696644
PYGO2	2.4897068	2.4230106	0.06669617	0.75085145	0.46015847	0.062010165	0.06669617
PEBP1	5.301486	5.2348037	0.06668234	1.3349354	0.19490758	0.018000979	0.06668234
AC093458.1	0.073326826	0.14000727	-0.066680446	-2.010652	0.06847681	0.005838234	0.066680446
UTP20	2.343386	2.2767098	0.06667614	0.8637875	0.39718756	0.039142434	0.06667614
IKZF5	2.8261714	2.8928459	-0.06667447	-0.72557914	0.4751131	0.06306978	0.06667447
IREB2	3.692659	3.6260192	0.06663966	1.076005	0.2944593	0.024639135	0.06663966
ALG10	1.42703	1.3603928	0.06663716	1.2458986	0.22805953	0.017779425	0.06663716
FSIP1	0.45169884	0.38507706	0.06662178	1.116701	0.27623275	0.024039546	0.06662178
SHARPIN	3.5181425	3.451529	0.066613436	1.4440435	0.16244896	0.015193295	0.066613436
PSMB11	0.120948836	0.18755049	-0.06660165	-1.1787938	0.25610363	0.017775528	0.06660165
MRPL45	2.9068692	2.9734683	-0.06659913	-1.4170257	0.16963921	0.016321689	0.06659913
TMEM185A	2.2557216	2.1891341	0.06658745	0.8569447	0.40420327	0.032956325	0.06658745
IPPK	1.4317197	1.3651433	0.06657636	1.0881954	0.28859192	0.024843777	0.06657636
AC018450.1	0.16484995	0.23142233	-0.06657238	-1.0327379	0.31726116	0.02295012	0.06657238
PRPSAP2	3.2595966	3.326157	-0.06656051	-1.1183022	0.27953634	0.020134157	0.06656051
RAB3GAP2	3.4063995	3.3398411	0.06655836	0.9767349	0.34066677	0.02873489	0.06655836
EFCAB12	0.120035395	0.1865884	-0.06655301	-1.9588208	0.07071751	0.0066824188	0.06655301
ITGB4	0.17795488	0.24449322	-0.066538334	-2.442113	0.02472037	0.005398834	0.066538334
NCBP3	3.4687588	3.4022229	0.06653595	1.038938	0.3094235	0.029428335	0.06653595
C20orf96	0.9895487	1.0560701	-0.066521406	-0.78992414	0.43929946	0.042699516	0.066521406
ITGA5	2.3868244	2.4533355	-0.066511154	-0.6536071	0.5209944	0.06276976	0.066511154
RAI2	0.12866798	0.19516376	-0.066495776	-1.5972317	0.12366708	0.012979656	0.066495776
AC006333.2	1.1872513	1.2537365	-0.06648517	-1.309481	0.20446219	0.017250562	0.06648517
KRT7	0.13491978	0.06845525	0.06646453	1.8416833	0.078416705	0.011420825	0.06646453
C11orf49	2.1573815	2.0909314	0.06645012	1.2168478	0.23557398	0.02228696	0.06645012
AL451123.1	0.20976219	0.2761998	-0.0664376	-0.99092454	0.3347067	0.026764244	0.0664376
AL353135.2	0.5742389	0.5078099	0.06642902	0.53202033	0.60143894	0.08778896	0.06642902
PRR19	0.19759968	0.13117144	0.066428244	3.4234598	0.0022716084	0.0036957867	0.066428244
HAR1B	1.2085357	1.2749507	-0.06641507	-0.6490369	0.5225015	0.079960115	0.06641507
ADAL	2.2085657	2.1421773	0.06638837	0.6509311	0.5218392	0.06837149	0.06638837
KIF20A	0.13118345	0.06479522	0.06638823	1.469134	0.15749972	0.018822107	0.06638823
SPOP	3.869375	3.8029943	0.06638074	0.89126813	0.3816558	0.041042507	0.06638074
APLP2	3.2787044	3.2123463	0.06635809	0.7174716	0.48034912	0.0584224	0.06635809
AC016575.1	0.49553356	0.429176	0.06635755	1.6257991	0.1171711	0.0137889655	0.06635755
PSPC1	3.507049	3.4406986	0.06635046	1.3379817	0.1942137	0.017377049	0.06635046
RFFL	3.1794667	3.1131246	0.066342115	0.9476144	0.35459295	0.030814776	0.066342115
MIR193BHG	0.48246777	0.5487951	-0.06632733	-1.1689008	0.25938675	0.018240804	0.06632733
STRN4	2.082346	2.0160444	0.066301584	0.8417983	0.40964502	0.039149106	0.066301584
TNFAIP8L1	2.5911283	2.657417	-0.06628871	-0.9379308	0.35836104	0.033695165	0.06628871
APPL2	2.5479345	2.6141777	-0.06624317	-1.1860284	0.25357434	0.017244829	0.06624317
AC108866.1	0.0333254	0.09956479	-0.06623939	-0.8427883	0.4175468	0.026720244	0.06623939
AP001094.2	0.21434473	0.14811218	0.06623255	1.0728172	0.29458496	0.026537105	0.06623255
PIP5K1A	2.4881592	2.4219308	0.06622839	1.2822253	0.21219555	0.019732362	0.06622839
BRD4	4.3549924	4.288772	0.06622028	0.63188004	0.53557473	0.06262152	0.06622028
AL158163.1	0.91258204	0.9787968	-0.06621474	-0.5987703	0.5577238	0.065775916	0.06621474
MAP3K10	1.753026	1.6868385	0.0661875	0.7772355	0.44796488	0.040294215	0.0661875
RABGAP1	2.8920054	2.8258357	0.06616974	0.8573549	0.4012011	0.037609052	0.06616974
AC013403.2	0.29191846	0.3580864	-0.06616795	-1.6064583	0.13065727	0.009343541	0.06616795
TRAV22	0.49368984	0.5598526	-0.066162765	-1.0719501	0.29457614	0.027663665	0.066162765
MAGEB10	0.0869418	0.15310073	-0.06615893	-0.860964	0.409048	0.024520196	0.06615893
DNAH17	0.28639936	0.22024629	0.06615308	1.4213717	0.16884656	0.018549096	0.06615308
CD27	5.2156005	5.2817492	-0.06614876	-0.91521907	0.36930278	0.037707213	0.06614876
FAM160A1	0.104845494	0.17098504	-0.06613955	-1.9189309	0.07831876	0.006468361	0.06613955
SIAE	1.1610342	1.2271369	-0.066102624	-0.97522384	0.3419172	0.027712757	0.066102624
SUGP1	2.5573611	2.4912694	0.066091776	1.1382658	0.2665514	0.027480997	0.066091776
DHRS1	2.6695747	2.6034884	0.06608629	0.9501622	0.35178158	0.03419732	0.06608629
CASC19	0.97508574	0.9090025	0.06608325	0.3384182	0.73922366	0.20931697	0.06608325
AL391244.2	0.32511032	0.39117795	-0.066067636	-0.8072679	0.43345124	0.033223398	0.066067636
SCARB2	2.8793888	2.8133407	0.066048145	0.71249306	0.48679325	0.045635037	0.066048145
AC023034.1	0.30669293	0.2406694	0.06602353	0.73523945	0.46940577	0.06295681	0.06602353
LINC01554	0.24938817	0.18336843	0.06601974	1.6584102	0.11026208	0.012575485	0.06601974
NOCT	0.8384707	0.77246916	0.066001534	1.2901512	0.2119812	0.016727228	0.066001534
AGBL5	1.1820712	1.11607	0.06600118	1.5729319	0.13089176	0.011973193	0.06600118
TEX48	0.08501254	0.019020509	0.06599203	3.5147245	0.0023538384	0.0042049107	0.06599203
MSANTD3	1.9770179	2.0430036	-0.06598568	-0.77032894	0.44862625	0.05553886	0.06598568
AL359636.1	0.14745216	0.0814773	0.06597486	0.4368592	0.6670317	0.20086832	0.06597486
RAB4A	3.7800782	3.7141151	0.06596303	1.6186715	0.120553344	0.011398847	0.06596303
C2orf69	2.6609101	2.5949516	0.0659585	1.022269	0.31698334	0.03026957	0.0659585
LINC02298	0.82420516	0.8901532	-0.06594807	-1.1949952	0.24508877	0.020457288	0.06594807
NLE1	1.729375	1.7953165	-0.06594145	-1.0189098	0.3252997	0.021742394	0.06594145
AC104653.1	0.8568974	0.9228215	-0.06592411	-0.42167288	0.67814773	0.14157376	0.06592411
DNAJC30	2.7473624	2.6814563	0.06590605	1.0802389	0.29137215	0.030999012	0.06590605
LRIG2	2.5239716	2.4580772	0.065894365	0.71954066	0.48165238	0.046887625	0.065894365
FDX2	2.201375	2.135484	0.06589103	0.5221772	0.60896474	0.083616495	0.06589103
AP002884.3	0.33876377	0.27287918	0.06588459	0.83197767	0.41731912	0.034848604	0.06588459
ZFAND2A	3.0946622	3.0287852	0.06587696	0.94621706	0.35373688	0.039086487	0.06587696
KIAA1671	0.68172795	0.747603	-0.06587505	-0.72811466	0.47445065	0.05287013	0.06587505
FAM76B	3.439701	3.3738487	0.0658524	1.171442	0.25472626	0.02063218	0.0658524
AL391262.1	0.18200621	0.116154954	0.065851256	2.7385092	0.012935175	0.0044879895	0.065851256
